LA_code,LA_initial,LA_name,year.1,measure_of_wb,wb_rating,WB_av
S12000034,Abnshr,Aberdeenshire,2018,life-satisfaction,poor,2.74
S12000034,Abnshr,Aberdeenshire,2018,worthwhile,average-mean,8.06
S12000034,Abnshr,Aberdeenshire,2018,anxiety,average-mean,2.55
S12000034,Abnshr,Aberdeenshire,2018,happiness,poor,7.39
S12000034,Abnshr,Aberdeenshire,2018,anxiety,good,21.94
S12000034,Abnshr,Aberdeenshire,2018,happiness,fair,13.54
S12000034,Abnshr,Aberdeenshire,2018,anxiety,poor,15.45
S12000034,Abnshr,Aberdeenshire,2018,anxiety,very-good,45.23
S12000034,Abnshr,Aberdeenshire,2018,life-satisfaction,average-mean,7.91
S12000034,Abnshr,Aberdeenshire,2019,anxiety,good,20.19
S12000034,Abnshr,Aberdeenshire,2019,anxiety,poor,18.81
S12000034,Abnshr,Aberdeenshire,2019,happiness,average-mean,7.46
S12000034,Abnshr,Aberdeenshire,2019,life-satisfaction,poor,3.25
S12000034,Abnshr,Aberdeenshire,2019,happiness,fair,18.24
S12000034,Abnshr,Aberdeenshire,2019,worthwhile,good,50.68
S12000034,Abnshr,Aberdeenshire,2019,worthwhile,fair,12.51
S12000034,Abnshr,Aberdeenshire,2019,worthwhile,poor,1.68
S12000034,Abnshr,Aberdeenshire,2019,happiness,very-good,36.36
S12000034,Abnshr,Aberdeenshire,2019,happiness,good,37.3
S12000034,Abnshr,Aberdeenshire,2019,worthwhile,very-good,35.13
S12000034,Abnshr,Aberdeenshire,2019,life-satisfaction,very-good,28.7
S12000034,Abnshr,Aberdeenshire,2019,life-satisfaction,good,56.42
S12000034,Abnshr,Aberdeenshire,2019,life-satisfaction,fair,11.64
S12000034,Abnshr,Aberdeenshire,2019,happiness,poor,8.1
S12000034,Abnshr,Aberdeenshire,2019,worthwhile,average-mean,7.99
S12000034,Abnshr,Aberdeenshire,2019,anxiety,average-mean,2.8
S12000034,Abnshr,Aberdeenshire,2019,anxiety,fair,17.36
S12000034,Abnshr,Aberdeenshire,2019,anxiety,very-good,43.64
S12000034,Abnshr,Aberdeenshire,2019,life-satisfaction,average-mean,7.78
S12000034,Abnshr,Aberdeenshire,2020,life-satisfaction,very-good,25.82
S12000034,Abnshr,Aberdeenshire,2020,worthwhile,poor,5.36
S12000034,Abnshr,Aberdeenshire,2020,anxiety,good,28.13
S12000034,Abnshr,Aberdeenshire,2020,worthwhile,average-mean,7.71
S12000034,Abnshr,Aberdeenshire,2020,life-satisfaction,good,52.32
S12000034,Abnshr,Aberdeenshire,2020,life-satisfaction,poor,7.39
S12000034,Abnshr,Aberdeenshire,2020,anxiety,fair,14.74
S12000034,Abnshr,Aberdeenshire,2020,worthwhile,good,50.76
S12000034,Abnshr,Aberdeenshire,2020,worthwhile,very-good,31.77
S12000034,Abnshr,Aberdeenshire,2020,happiness,average-mean,7.39
S12000034,Abnshr,Aberdeenshire,2020,life-satisfaction,fair,14.47
S12000034,Abnshr,Aberdeenshire,2020,happiness,poor,9.4
S12000034,Abnshr,Aberdeenshire,2020,happiness,good,43.8
S12000034,Abnshr,Aberdeenshire,2020,worthwhile,fair,12.11
S12000034,Abnshr,Aberdeenshire,2020,happiness,very-good,31.76
S12000034,Abnshr,Aberdeenshire,2020,anxiety,average-mean,3.12
S12000034,Abnshr,Aberdeenshire,2020,anxiety,poor,22.47
S12000034,Abnshr,Aberdeenshire,2020,anxiety,very-good,34.66
S12000034,Abnshr,Aberdeenshire,2020,happiness,fair,15.04
S12000034,Abnshr,Aberdeenshire,2020,life-satisfaction,average-mean,7.44
S12000034,Abnshr,Aberdeenshire,2021,life-satisfaction,poor,4.54
S12000034,Abnshr,Aberdeenshire,2021,worthwhile,good,50.26
S12000034,Abnshr,Aberdeenshire,2021,worthwhile,very-good,31.48
S12000034,Abnshr,Aberdeenshire,2021,life-satisfaction,good,56.78
S12000034,Abnshr,Aberdeenshire,2021,happiness,very-good,35.08
S12000034,Abnshr,Aberdeenshire,2021,life-satisfaction,fair,14.71
S12000034,Abnshr,Aberdeenshire,2021,worthwhile,fair,16.71
S12000034,Abnshr,Aberdeenshire,2021,life-satisfaction,very-good,23.96
S12000034,Abnshr,Aberdeenshire,2021,happiness,fair,15.58
S12000034,Abnshr,Aberdeenshire,2021,happiness,poor,6.42
S12000034,Abnshr,Aberdeenshire,2021,worthwhile,poor,1.55
S12000034,Abnshr,Aberdeenshire,2021,anxiety,very-good,41.4
S12000034,Abnshr,Aberdeenshire,2021,anxiety,fair,17.16
S12000034,Abnshr,Aberdeenshire,2021,happiness,average-mean,7.57
S12000034,Abnshr,Aberdeenshire,2021,worthwhile,average-mean,7.79
S12000034,Abnshr,Aberdeenshire,2021,anxiety,good,25.71
S12000034,Abnshr,Aberdeenshire,2021,anxiety,average-mean,2.65
S12000034,Abnshr,Aberdeenshire,2021,happiness,good,42.92
S12000034,Abnshr,Aberdeenshire,2021,anxiety,poor,15.73
S12000034,Abnshr,Aberdeenshire,2021,life-satisfaction,average-mean,7.59
S12000034,Abnshr,Aberdeenshire,2022,life-satisfaction,very-good,30.41
S12000034,Abnshr,Aberdeenshire,2022,worthwhile,poor,2.48
S12000034,Abnshr,Aberdeenshire,2022,worthwhile,fair,11.67
S12000034,Abnshr,Aberdeenshire,2022,worthwhile,very-good,32.57
S12000034,Abnshr,Aberdeenshire,2022,anxiety,very-good,34.77
S12000034,Abnshr,Aberdeenshire,2022,life-satisfaction,average-mean,7.77
S12000034,Abnshr,Aberdeenshire,2022,happiness,poor,6.83
S12000034,Abnshr,Aberdeenshire,2022,anxiety,average-mean,3.05
S12000034,Abnshr,Aberdeenshire,2022,life-satisfaction,fair,8.16
S12000034,Abnshr,Aberdeenshire,2022,life-satisfaction,good,55.79
S12000034,Abnshr,Aberdeenshire,2022,happiness,very-good,31
S12000034,Abnshr,Aberdeenshire,2022,happiness,average-mean,7.59
S12000034,Abnshr,Aberdeenshire,2022,worthwhile,good,53.29
S12000034,Abnshr,Aberdeenshire,2022,life-satisfaction,poor,5.64
S12000034,Abnshr,Aberdeenshire,2022,anxiety,fair,16.57
S12000034,Abnshr,Aberdeenshire,2022,happiness,good,47.43
S12000034,Abnshr,Aberdeenshire,2022,anxiety,poor,20.74
S12000034,Abnshr,Aberdeenshire,2022,worthwhile,average-mean,7.9
S12000034,Abnshr,Aberdeenshire,2022,happiness,fair,14.75
S12000034,Abnshr,Aberdeenshire,2022,anxiety,good,27.92
S12000041,Angus,Angus,2011,anxiety,good,22.05
S12000041,Angus,Angus,2011,worthwhile,poor,4.05
S12000041,Angus,Angus,2011,happiness,very-good,32.42
S12000041,Angus,Angus,2011,happiness,poor,8.2
S12000041,Angus,Angus,2011,anxiety,average-mean,2.67
S12000041,Angus,Angus,2011,worthwhile,very-good,29.18
S12000041,Angus,Angus,2011,life-satisfaction,poor,4.78
S12000041,Angus,Angus,2011,life-satisfaction,fair,14.16
S12000041,Angus,Angus,2011,life-satisfaction,good,53.74
S12000041,Angus,Angus,2011,worthwhile,good,52.2
S12000041,Angus,Angus,2011,worthwhile,average-mean,7.66
S12000041,Angus,Angus,2011,happiness,average-mean,7.45
S12000041,Angus,Angus,2011,happiness,fair,19.84
S12000041,Angus,Angus,2011,worthwhile,fair,14.57
S12000041,Angus,Angus,2011,life-satisfaction,very-good,27.32
S12000041,Angus,Angus,2011,happiness,good,39.54
S12000041,Angus,Angus,2011,life-satisfaction,average-mean,7.6
S12000041,Angus,Angus,2011,anxiety,poor,18.96
S12000041,Angus,Angus,2011,anxiety,very-good,45.01
S12000041,Angus,Angus,2011,anxiety,fair,13.97
S12000041,Angus,Angus,2012,anxiety,good,21.51
S12000041,Angus,Angus,2012,worthwhile,fair,16.7
S12000041,Angus,Angus,2012,happiness,poor,9.22
S12000041,Angus,Angus,2012,life-satisfaction,very-good,28.59
S12000041,Angus,Angus,2012,life-satisfaction,average-mean,7.52
S12000041,Angus,Angus,2012,anxiety,very-good,47.46
S12000041,Angus,Angus,2012,worthwhile,poor,3.97
S12000041,Angus,Angus,2012,happiness,fair,18.13
S12000041,Angus,Angus,2012,life-satisfaction,fair,16.15
S12000041,Angus,Angus,2012,worthwhile,good,47.34
S12000041,Angus,Angus,2012,worthwhile,very-good,31.99
S12000041,Angus,Angus,2012,life-satisfaction,poor,6.46
S12000041,Angus,Angus,2012,happiness,average-mean,7.38
S12000041,Angus,Angus,2012,anxiety,average-mean,2.54
S12000041,Angus,Angus,2012,happiness,very-good,33.63
S12000041,Angus,Angus,2012,anxiety,poor,16.52
S12000041,Angus,Angus,2012,life-satisfaction,good,48.79
S12000041,Angus,Angus,2012,happiness,good,39.03
S12000041,Angus,Angus,2012,anxiety,fair,14.51
S12000041,Angus,Angus,2012,worthwhile,average-mean,7.67
S12000041,Angus,Angus,2013,worthwhile,poor,4.8
S12000041,Angus,Angus,2013,worthwhile,very-good,30.29
S12000041,Angus,Angus,2013,worthwhile,good,49.52
S12000041,Angus,Angus,2013,happiness,fair,17.58
S12000041,Angus,Angus,2013,anxiety,fair,16.32
S12000041,Angus,Angus,2013,anxiety,good,19.16
S12000041,Angus,Angus,2013,anxiety,very-good,45.64
S12000041,Angus,Angus,2013,anxiety,poor,18.88
S12000041,Angus,Angus,2013,life-satisfaction,poor,5.79
S12000041,Angus,Angus,2013,life-satisfaction,very-good,27.97
S12000041,Angus,Angus,2013,life-satisfaction,average-mean,7.54
S12000041,Angus,Angus,2013,happiness,average-mean,7.38
S12000041,Angus,Angus,2013,anxiety,average-mean,2.7
S12000041,Angus,Angus,2013,worthwhile,fair,15.39
S12000041,Angus,Angus,2013,happiness,good,40.31
S12000041,Angus,Angus,2013,worthwhile,average-mean,7.63
S12000041,Angus,Angus,2013,life-satisfaction,good,51.67
S12000041,Angus,Angus,2013,life-satisfaction,fair,14.58
S12000041,Angus,Angus,2013,happiness,poor,9.47
S12000041,Angus,Angus,2013,happiness,very-good,32.64
S12000041,Angus,Angus,2014,happiness,good,39.29
S12000041,Angus,Angus,2014,worthwhile,fair,13.21
S12000041,Angus,Angus,2014,anxiety,very-good,47.38
S12000041,Angus,Angus,2014,worthwhile,good,46
S12000041,Angus,Angus,2014,worthwhile,poor,3.86
S12000041,Angus,Angus,2014,worthwhile,very-good,36.93
S12000041,Angus,Angus,2014,life-satisfaction,poor,6.1
S12000041,Angus,Angus,2014,life-satisfaction,fair,12.72
S12000041,Angus,Angus,2014,life-satisfaction,good,52.62
S12000041,Angus,Angus,2014,happiness,very-good,37.01
S12000041,Angus,Angus,2014,anxiety,fair,14.17
S12000041,Angus,Angus,2014,happiness,average-mean,7.61
S12000041,Angus,Angus,2014,happiness,poor,8.38
S12000041,Angus,Angus,2014,anxiety,good,20.85
S12000041,Angus,Angus,2014,life-satisfaction,very-good,28.56
S12000041,Angus,Angus,2014,anxiety,average-mean,2.53
S12000041,Angus,Angus,2014,worthwhile,average-mean,7.94
S12000041,Angus,Angus,2014,happiness,fair,15.33
S12000041,Angus,Angus,2014,anxiety,poor,17.6
S12000041,Angus,Angus,2014,life-satisfaction,average-mean,7.66
S12000041,Angus,Angus,2015,worthwhile,fair,14.8
S12000041,Angus,Angus,2015,anxiety,very-good,47.7
S12000041,Angus,Angus,2015,worthwhile,poor,5.35
S12000041,Angus,Angus,2015,worthwhile,very-good,30.16
S12000041,Angus,Angus,2015,life-satisfaction,good,53.6
S12000041,Angus,Angus,2015,life-satisfaction,poor,4.8
S12000041,Angus,Angus,2015,happiness,good,41.86
S12000041,Angus,Angus,2015,happiness,average-mean,7.42
S12000041,Angus,Angus,2015,happiness,poor,8.71
S12000041,Angus,Angus,2015,anxiety,poor,14.06
S12000041,Angus,Angus,2015,life-satisfaction,very-good,28.95
S12000041,Angus,Angus,2015,worthwhile,good,49.69
S12000041,Angus,Angus,2015,life-satisfaction,fair,12.65
S12000041,Angus,Angus,2015,worthwhile,average-mean,7.66
S12000041,Angus,Angus,2015,anxiety,good,24.22
S12000041,Angus,Angus,2015,anxiety,fair,14.02
S12000041,Angus,Angus,2015,happiness,fair,16.7
S12000041,Angus,Angus,2015,happiness,very-good,32.73
S12000041,Angus,Angus,2015,anxiety,average-mean,2.41
S12000041,Angus,Angus,2015,life-satisfaction,average-mean,7.71
S12000041,Angus,Angus,2016,worthwhile,good,50.55
S12000041,Angus,Angus,2016,anxiety,very-good,45.17
S12000041,Angus,Angus,2016,worthwhile,fair,11.33
S12000041,Angus,Angus,2016,life-satisfaction,average-mean,7.79
S12000041,Angus,Angus,2016,life-satisfaction,good,50.28
S12000041,Angus,Angus,2016,worthwhile,very-good,32.94
S12000041,Angus,Angus,2016,anxiety,average-mean,2.74
S12000041,Angus,Angus,2016,life-satisfaction,poor,4.31
S12000041,Angus,Angus,2016,life-satisfaction,very-good,33.43
S12000041,Angus,Angus,2016,happiness,poor,8.15
S12000041,Angus,Angus,2016,anxiety,good,19.57
S12000041,Angus,Angus,2016,happiness,average-mean,7.49
S12000041,Angus,Angus,2016,worthwhile,poor,5.19
S12000041,Angus,Angus,2016,life-satisfaction,fair,11.99
S12000041,Angus,Angus,2016,anxiety,poor,18.66
S12000041,Angus,Angus,2016,happiness,fair,16.47
S12000041,Angus,Angus,2016,happiness,good,41.31
S12000041,Angus,Angus,2016,happiness,very-good,34.07
S12000041,Angus,Angus,2016,worthwhile,average-mean,7.78
S12000041,Angus,Angus,2016,anxiety,fair,16.61
S12000041,Angus,Angus,2017,worthwhile,poor,2.64
S12000041,Angus,Angus,2017,anxiety,fair,15.08
S12000041,Angus,Angus,2017,anxiety,poor,15.46
S12000041,Angus,Angus,2017,life-satisfaction,fair,11.69
S12000041,Angus,Angus,2017,anxiety,average-mean,2.49
S12000041,Angus,Angus,2017,worthwhile,average-mean,7.99
S12000041,Angus,Angus,2017,worthwhile,good,48.93
S12000041,Angus,Angus,2017,worthwhile,very-good,38.08
S12000041,Angus,Angus,2017,worthwhile,fair,10.36
S12000041,Angus,Angus,2017,happiness,very-good,39.19
S12000041,Angus,Angus,2017,happiness,average-mean,7.69
S12000041,Angus,Angus,2017,life-satisfaction,very-good,35.83
S12000041,Angus,Angus,2017,life-satisfaction,poor,1.98
S12000041,Angus,Angus,2017,life-satisfaction,good,50.49
S12000041,Angus,Angus,2017,happiness,fair,16.1
S12000041,Angus,Angus,2017,happiness,good,38.32
S12000041,Angus,Angus,2017,happiness,poor,6.39
S12000041,Angus,Angus,2017,anxiety,good,23.37
S12000041,Angus,Angus,2017,anxiety,very-good,46.08
S12000041,Angus,Angus,2017,life-satisfaction,average-mean,7.95
S12000041,Angus,Angus,2018,worthwhile,poor,4.1
S12000041,Angus,Angus,2018,worthwhile,fair,11.87
S12000041,Angus,Angus,2018,life-satisfaction,very-good,32.35
S12000041,Angus,Angus,2018,anxiety,fair,14.69
S12000041,Angus,Angus,2018,worthwhile,good,48.4
S12000041,Angus,Angus,2018,life-satisfaction,poor,4.82
S12000041,Angus,Angus,2018,life-satisfaction,fair,13.18
S12000041,Angus,Angus,2018,worthwhile,very-good,35.62
S12000041,Angus,Angus,2018,happiness,good,37.99
S12000041,Angus,Angus,2018,anxiety,good,20.6
S12000041,Angus,Angus,2018,happiness,very-good,35.74
S12000041,Angus,Angus,2018,happiness,average-mean,7.4
S12000041,Angus,Angus,2018,life-satisfaction,average-mean,7.74
S12000041,Angus,Angus,2018,happiness,poor,10.52
S12000041,Angus,Angus,2018,life-satisfaction,good,49.65
S12000041,Angus,Angus,2018,anxiety,average-mean,2.87
S12000041,Angus,Angus,2018,happiness,fair,15.75
S12000041,Angus,Angus,2018,anxiety,poor,21.06
S12000041,Angus,Angus,2018,anxiety,very-good,43.66
S12000041,Angus,Angus,2018,worthwhile,average-mean,7.85
S12000041,Angus,Angus,2019,worthwhile,good,50.23
S12000041,Angus,Angus,2019,happiness,poor,8.55
S12000041,Angus,Angus,2019,happiness,fair,15.48
S12000041,Angus,Angus,2019,worthwhile,fair,11.63
S12000041,Angus,Angus,2019,anxiety,very-good,41.35
S12000041,Angus,Angus,2019,anxiety,good,24.26
S12000041,Angus,Angus,2019,life-satisfaction,poor,4.84
S12000041,Angus,Angus,2019,life-satisfaction,very-good,32.03
S12000041,Angus,Angus,2019,life-satisfaction,average-mean,7.73
S12000041,Angus,Angus,2019,worthwhile,poor,3.75
S12000041,Angus,Angus,2019,anxiety,average-mean,2.81
S12000041,Angus,Angus,2019,happiness,average-mean,7.49
S12000041,Angus,Angus,2019,worthwhile,very-good,34.39
S12000041,Angus,Angus,2019,life-satisfaction,good,49.82
S12000041,Angus,Angus,2019,life-satisfaction,fair,13.32
S12000041,Angus,Angus,2019,happiness,very-good,34.53
S12000041,Angus,Angus,2019,worthwhile,average-mean,7.88
S12000041,Angus,Angus,2019,happiness,good,41.43
S12000041,Angus,Angus,2019,anxiety,fair,15.13
S12000041,Angus,Angus,2019,anxiety,poor,19.26
S12000041,Angus,Angus,2020,worthwhile,fair,16.83
S12000041,Angus,Angus,2020,anxiety,good,22.5
S12000041,Angus,Angus,2020,anxiety,fair,18.06
S12000041,Angus,Angus,2020,life-satisfaction,good,54.09
S12000041,Angus,Angus,2020,happiness,fair,16.39
S12000041,Angus,Angus,2020,worthwhile,good,48.87
S12000041,Angus,Angus,2020,worthwhile,very-good,29.41
S12000041,Angus,Angus,2020,life-satisfaction,very-good,20.69
S12000041,Angus,Angus,2020,life-satisfaction,poor,5.88
S12000041,Angus,Angus,2020,happiness,good,42.52
S12000041,Angus,Angus,2020,worthwhile,average-mean,7.59
S12000041,Angus,Angus,2020,happiness,very-good,29.81
S12000041,Angus,Angus,2020,happiness,average-mean,7.3
S12000041,Angus,Angus,2020,worthwhile,poor,4.89
S12000041,Angus,Angus,2020,life-satisfaction,fair,19.34
S12000041,Angus,Angus,2020,anxiety,poor,23.83
S12000041,Angus,Angus,2020,anxiety,average-mean,3.27
S12000041,Angus,Angus,2020,anxiety,very-good,35.6
S12000041,Angus,Angus,2020,happiness,poor,11.28
S12000041,Angus,Angus,2020,life-satisfaction,average-mean,7.28
S12000041,Angus,Angus,2021,life-satisfaction,poor,6.69
S12000041,Angus,Angus,2021,worthwhile,fair,12.78
S12000041,Angus,Angus,2021,happiness,poor,8.91
S12000041,Angus,Angus,2021,happiness,very-good,41.92
S12000041,Angus,Angus,2021,worthwhile,good,46.42
S12000041,Angus,Angus,2021,worthwhile,very-good,34.58
S12000041,Angus,Angus,2021,anxiety,good,26.85
S12000041,Angus,Angus,2021,worthwhile,average-mean,7.68
S12000041,Angus,Angus,2021,happiness,average-mean,7.63
S12000041,Angus,Angus,2021,anxiety,average-mean,3.05
S12000041,Angus,Angus,2021,worthwhile,poor,6.22
S12000041,Angus,Angus,2021,life-satisfaction,good,45.97
S12000041,Angus,Angus,2021,life-satisfaction,very-good,30.82
S12000041,Angus,Angus,2021,life-satisfaction,fair,16.51
S12000041,Angus,Angus,2021,happiness,good,34.27
S12000041,Angus,Angus,2021,anxiety,fair,15.69
S12000041,Angus,Angus,2021,happiness,fair,14.91
S12000041,Angus,Angus,2021,anxiety,very-good,35.54
S12000041,Angus,Angus,2021,anxiety,poor,21.92
S12000041,Angus,Angus,2021,life-satisfaction,average-mean,7.57
S12000041,Angus,Angus,2022,worthwhile,poor,6.12
S12000041,Angus,Angus,2022,worthwhile,fair,10.8
S12000041,Angus,Angus,2022,anxiety,fair,11.57
S12000041,Angus,Angus,2022,life-satisfaction,good,50.34
S12000041,Angus,Angus,2022,happiness,good,39.92
S12000041,Angus,Angus,2022,happiness,very-good,35.44
S12000041,Angus,Angus,2022,happiness,average-mean,7.52
S12000041,Angus,Angus,2022,life-satisfaction,very-good,25.67
S12000041,Angus,Angus,2022,happiness,fair,13.75
S12000041,Angus,Angus,2022,worthwhile,average-mean,7.72
S12000041,Angus,Angus,2022,life-satisfaction,poor,6.6
S12000041,Angus,Angus,2022,life-satisfaction,fair,17.39
S12000041,Angus,Angus,2022,worthwhile,good,51.18
S12000041,Angus,Angus,2022,worthwhile,very-good,31.91
S12000041,Angus,Angus,2022,anxiety,good,25.56
S12000041,Angus,Angus,2022,happiness,poor,10.9
S12000041,Angus,Angus,2022,anxiety,very-good,37.86
S12000041,Angus,Angus,2022,anxiety,poor,25
S12000041,Angus,Angus,2022,anxiety,average-mean,3.11
S12000041,Angus,Angus,2022,life-satisfaction,average-mean,7.4
S12000035,Arg&Bte,Argyll and Bute,2011,happiness,poor,7.75
S12000035,Arg&Bte,Argyll and Bute,2011,life-satisfaction,poor,4.71
S12000035,Arg&Bte,Argyll and Bute,2011,worthwhile,poor,3.63
S12000035,Arg&Bte,Argyll and Bute,2011,worthwhile,very-good,37.81
S12000035,Arg&Bte,Argyll and Bute,2011,worthwhile,good,46.7
S12000035,Arg&Bte,Argyll and Bute,2011,life-satisfaction,good,47.03
S12000035,Arg&Bte,Argyll and Bute,2011,anxiety,average-mean,2.83
S12000035,Arg&Bte,Argyll and Bute,2011,anxiety,good,18.75
S12000035,Arg&Bte,Argyll and Bute,2011,life-satisfaction,fair,14.9
S12000035,Arg&Bte,Argyll and Bute,2011,happiness,average-mean,7.56
S12000035,Arg&Bte,Argyll and Bute,2011,worthwhile,fair,11.87
S12000035,Arg&Bte,Argyll and Bute,2011,happiness,fair,19.01
S12000035,Arg&Bte,Argyll and Bute,2011,life-satisfaction,very-good,33.36
S12000035,Arg&Bte,Argyll and Bute,2011,life-satisfaction,average-mean,7.74
S12000035,Arg&Bte,Argyll and Bute,2011,worthwhile,average-mean,7.95
S12000035,Arg&Bte,Argyll and Bute,2011,anxiety,fair,16.63
S12000035,Arg&Bte,Argyll and Bute,2011,happiness,good,36.29
S12000035,Arg&Bte,Argyll and Bute,2011,happiness,very-good,36.95
S12000035,Arg&Bte,Argyll and Bute,2011,anxiety,very-good,44.31
S12000035,Arg&Bte,Argyll and Bute,2011,anxiety,poor,20.31
S12000035,Arg&Bte,Argyll and Bute,2012,life-satisfaction,poor,4.51
S12000035,Arg&Bte,Argyll and Bute,2012,happiness,very-good,36.39
S12000035,Arg&Bte,Argyll and Bute,2012,worthwhile,very-good,34.84
S12000035,Arg&Bte,Argyll and Bute,2012,worthwhile,poor,3.42
S12000035,Arg&Bte,Argyll and Bute,2012,worthwhile,good,48.75
S12000035,Arg&Bte,Argyll and Bute,2012,life-satisfaction,good,48.95
S12000035,Arg&Bte,Argyll and Bute,2012,worthwhile,average-mean,7.86
S12000035,Arg&Bte,Argyll and Bute,2012,life-satisfaction,very-good,30.92
S12000035,Arg&Bte,Argyll and Bute,2012,anxiety,average-mean,2.73
S12000035,Arg&Bte,Argyll and Bute,2012,worthwhile,fair,12.99
S12000035,Arg&Bte,Argyll and Bute,2012,life-satisfaction,fair,15.62
S12000035,Arg&Bte,Argyll and Bute,2012,happiness,good,39.59
S12000035,Arg&Bte,Argyll and Bute,2012,anxiety,poor,16.89
S12000035,Arg&Bte,Argyll and Bute,2012,happiness,poor,7.99
S12000035,Arg&Bte,Argyll and Bute,2012,life-satisfaction,average-mean,7.65
S12000035,Arg&Bte,Argyll and Bute,2012,happiness,average-mean,7.56
